Diameter,HMag,Albedo,Density,Strength,Alpha,Velocity,Angle,Azimuth, Latitude,Longitude,LumEff,Ablation,Altitude,GroundE,BlastRad1,BlastRad2,BlastRad4,BlastRad10,ThermRad2,ThermRad3,ThermRad4,ThermRad6,BlastPop1,BlastPop2,BlastPop4,BlastPop10,ThermPop2,ThermPop3,ThermPop4,ThermPop6,TsuWet,TsuCas,GlobalCas
64.23,23.2585,0.2119,1757.96,9158000.0,0.1415,22384.0,50.95,138.86,-11.003,-66.4806,0.001145,4.37e-10,18830.0,1.58649e-05,32348.7,13939.8,0.0,0.0,0.0,0.0,0.0,0.0,12853.8,1744.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.7,21.9021,0.1308,2567.09,474500.0,0.1277,22069.0,58.08,273.72,2.72973,3.0386,0.008081,2.091e-09,10590.0,0.0399448,186109.0,102866.0,67829.0,26472.3,47265.1,35838.0,24209.7,19407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.74,24.1142,0.2177,1714.95,160400.0,0.2406,29646.0,43.79,205.28,-23.9785,-155.91,0.00703,1.423e-09,26820.0,9.96329e-07,11395.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724.06,20.5188,0.0208,1858.87,493800.0,0.2354,17532.0,27.27,199.52,14.3501,52.1661,0.02332,4.497e-09,3820.0,2297.8,278184.0,153066.0,87233.9,46359.9,415436.0,320506.0,226616.0,189589.0,314892.0,18266.6,0.0,0.0,1795360.0,595884.0,127790.0,57656.6,19157800.0,61898.0,0.0
29.17,24.3538,0.3747,1933.38,190300.0,0.2624,30558.0,60.89,149.2,-32.8286,84.1435,0.0005793,1.355e-09,27460.0,3.51951e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394.84,21.5331,0.0275,1694.04,794400.0,0.2463,22688.0,47.41,10.81,-29.6466,-56.8361,0.01182,1.599e-09,5340.0,309.524,222494.0,113900.0,62934.4,32620.1,165215.0,127421.0,90021.1,75260.2,1427700.0,432089.0,173175.0,128926.0,656526.0,466093.0,248915.0,211045.0,0.0,0.0,0.0
21.63,26.8759,0.0668,2590.25,1275000.0,0.2325,12717.0,17.92,313.4,-8.0904,-38.0473,0.01434,4.621e-08,30470.0,9.78061e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.32,29.715,0.2074,3257.03,8784000.0,0.2164,27451.0,27.14,46.59,-18.6408,24.4945,0.0006648,1.354e-08,32110.0,9.35521e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.87,29.2477,0.1483,2066.01,998900.0,0.2404,18850.0,52.45,207.36,-15.0096,-98.8944,0.0003136,6.524e-10,35100.0,3.03682e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276.88,20.9308,0.0973,1792.18,311800.0,0.262,23580.0,28.32,263.98,-30.6884,75.2819,0.000372,4.096e-09,14000.0,0.00376675,291509.0,115505.0,65380.1,31653.9,14134.2,6291.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.82,25.3808,0.0269,2154.39,270600.0,0.2393,15847.0,44.99,36.77,-36.102,-0.8725,0.00241,1.022e-08,22120.0,3.53445e-06,24060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.69,22.537,0.261,2330.96,1748000.0,0.292,20509.0,76.29,180.51,-23.3469,-106.353,0.002247,5.5e-10,14390.0,0.000386469,48569.8,32889.3,15742.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.89,21.637,0.2238,2032.68,9162000.0,0.2887,17887.0,32.32,165.07,77.2432,39.0968,0.0009448,4.198e-09,15820.0,0.0309403,69929.1,53274.8,29377.2,7762.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.08,28.9651,0.091,2295.82,353600.0,0.1249,11602.0,74.73,133.18,-14.1823,-179.126,0.02574,3.148e-09,35600.0,7.83961e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.37,26.3054,0.2558,1281.72,680700.0,0.1222,15186.0,10.6,311.2,21.7808,-22.2906,0.008258,3.729e-10,37400.0,5.40839e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.3,25.4807,0.0398,2781.69,1900000.0,0.1778,14219.0,57.92,126.7,-28.7973,-141.004,0.002895,6.085e-10,18340.0,2.04707e-05,20255.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.86,26.7413,0.2996,4958.28,880800.0,0.1594,12319.0,27.96,21.06,-0.094002,-169.786,0.01002,3.035e-09,30930.0,7.34843e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,29.5661,0.1354,1630.13,300400.0,0.1694,22378.0,75.56,334.86,-39.1115,-33.8161,0.00761,2.985e-08,44870.0,2.00058e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.66,26.632,0.0188,2758.38,6138000.0,0.2489,21520.0,37.55,277.89,29.4254,156.761,0.001728,2.234e-09,22240.0,0.000144177,19715.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.57,21.8707,0.2392,1272.63,5249000.0,0.2192,16134.0,56.57,44.3,12.7403,149.889,0.002128,2.861e-08,20480.0,1.71231e-06,43538.9,23623.2,1865.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.93,28.3023,0.0377,1421.83,108400.0,0.2481,22672.0,72.94,238.0,13.1321,127.944,0.007245,4.193e-08,40570.0,1.13627e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712.46,20.3135,0.026,2264.64,1804000.0,0.2873,15740.0,62.35,131.89,-17.1043,153.907,0.0008599,1.155e-08,0.0,6533.56,242944.0,134870.0,77187.4,42355.4,77592.8,59864.1,42330.3,35416.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670404.0,38339.3,0.0
9.56,27.7737,0.1495,2787.74,6817000.0,0.294,22352.0,35.0,248.06,-55.0542,-148.139,0.009995,1.328e-09,27450.0,1.60722e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.11,24.2575,0.047,1771.02,752200.0,0.2839,23101.0,77.24,23.11,13.7119,-157.872,0.0008559,3.961e-10,15710.0,8.72071e-05,50487.5,34070.6,15897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228.47,20.8603,0.1525,2568.38,1535000.0,0.1715,13177.0,49.57,63.82,-21.8028,-6.8838,0.0004264,2.5e-08,10320.0,0.00089741,191602.0,105958.0,62535.9,25572.4,6088.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.75,24.6246,0.016,1617.26,591900.0,0.1053,18134.0,59.46,351.77,26.7986,111.184,0.005031,1.431e-08,18470.0,6.69338e-06,59627.8,41495.1,19742.4,0.0,9542.29,0.0,0.0,0.0,4814870.0,1791080.0,429087.0,0.0,97640.6,0.0,0.0,0.0,0.0,0.0,0.0
3.16,29.4972,0.2806,2352.38,1080000.0,0.2428,28442.0,51.09,134.24,44.4799,-73.5951,0.02554,8.902e-10,39400.0,5.87495e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.02,20.3056,0.7388,2990.82,1670000.0,0.1907,12856.0,43.43,135.82,-23.1165,-150.269,0.01968,5.864e-09,11830.0,0.00179057,93325.0,52488.2,30587.8,11196.6,41986.9,31507.1,20648.8,16014.9,1635.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.07,24.2956,0.0109,1398.63,541300.0,0.2963,19016.0,44.58,272.01,23.3905,-117.67,0.002358,1.001e-08,17270.0,6.82494e-05,85901.4,68214.9,39066.3,12858.7,12707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,29.7334,0.1643,2159.5,2660000.0,0.1867,16256.0,18.35,165.05,34.398,146.137,0.0003288,9.813e-10,32730.0,6.26952e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.13,27.8424,0.4867,2471.77,1228000.0,0.1898,18524.0,47.24,34.17,-58.1687,177.73,0.0005677,2.742e-08,36160.0,1.58912e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266.52,20.8323,0.115,2249.9,8111000.0,0.1309,35946.0,52.76,231.61,-44.8693,17.7777,0.005005,2.634e-08,16310.0,1.56214e-15,387252.0,149069.0,84058.3,42141.0,107462.0,82256.9,57009.6,46853.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7,28.3178,0.088,1953.31,636600.0,0.1528,16673.0,29.06,63.34,-8.43799,-102.593,0.001287,5.033e-08,38520.0,1.75703e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516.14,21.7659,0.013,1922.3,2876000.0,0.1905,15251.0,57.44,242.83,-38.8342,-20.1866,0.001405,6.442e-09,1450.0,1281.72,174848.0,95796.3,54860.3,29496.7,60289.1,46504.9,32868.0,27487.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538390.0,3.28242,0.0
14.78,26.8949,0.1406,2057.17,700100.0,0.1772,13792.0,25.17,213.58,-0.956156,140.999,0.001633,4.474e-10,33300.0,1.0076e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.92,28.4723,0.4678,2113.33,5912000.0,0.189,12194.0,33.13,265.86,-32.5207,143.638,0.006293,1.419e-08,24500.0,5.83645e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.11,28.5302,0.01,2026.54,2378000.0,0.1026,27365.0,30.57,329.28,0.40052,-161.159,0.00209,3.611e-09,31000.0,1.24392e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.45,26.4425,0.0847,1816.55,334200.0,0.1861,16014.0,53.84,216.53,-36.1212,155.151,0.004054,3.637e-08,33580.0,4.10772e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.31,24.6512,0.0921,2512.27,541400.0,0.1953,39914.0,31.75,312.47,-69.0862,15.0326,0.009623,7.636e-10,25020.0,3.42769e-06,39882.2,17255.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.27,26.0384,0.2553,2860.4,1537000.0,0.2329,16967.0,77.21,176.0,60.2196,4.4649,0.0006285,5.537e-08,30400.0,2.56664e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,28.2761,0.2646,2091.07,264900.0,0.268,19508.0,9.81,194.83,6.64399,-54.3634,0.009399,2.371e-09,44410.0,3.14868e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.29,25.2802,0.0283,2072.86,407600.0,0.2057,19703.0,29.13,246.19,-21.2571,-24.4437,0.007138,2.682e-09,23560.0,1.091e-05,29052.8,5075.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.46,21.1799,0.1568,2430.79,1549000.0,0.1687,15358.0,57.18,194.07,-23.0634,-139.975,0.001348,2.883e-08,12800.0,2.91663e-05,168371.0,90583.3,57024.0,22770.1,14497.7,7667.66,0.0,0.0,99.4303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.71,25.4958,0.0312,1864.89,597100.0,0.1084,24348.0,65.98,192.58,15.5206,-166.532,0.0278,2.67e-08,27140.0,1.1355e-13,22288.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.41,28.3072,0.4303,2392.25,585600.0,0.1028,13491.0,54.91,16.53,36.9494,-174.345,0.01619,3.236e-08,37340.0,8.45167e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.5,22.5124,0.3132,2036.7,8264000.0,0.1997,27265.0,55.49,348.61,-5.22678,74.8733,0.002056,3.597e-08,25220.0,9.62741e-14,42683.3,20039.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.01,25.6224,0.0967,2416.32,147600.0,0.2613,16668.0,58.28,156.74,10.5688,-13.7236,0.002355,5.29e-08,31650.0,1.98858e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.16,27.6029,0.1549,2262.69,1543000.0,0.21,13775.0,50.68,358.29,23.4616,-160.343,0.02504,2.754e-09,29010.0,3.17821e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.22,28.0003,0.088,2086.74,2569000.0,0.1897,33828.0,26.39,54.66,26.7637,99.5421,0.02773,9.038e-09,37710.0,4.45523e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.89,25.2938,0.1168,2110.71,6799000.0,0.1433,12950.0,46.64,281.26,-73.034,34.7145,0.01689,9.137e-10,19460.0,7.28296e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,29.5875,0.2667,1163.43,7395000.0,0.2857,15315.0,45.09,245.59,-27.74,-77.7295,0.01638,7.385e-10,25710.0,8.31114e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.11,26.8283,0.0479,1518.78,1778000.0,0.2108,18524.0,70.44,287.35,29.9799,169.789,0.004882,1.44e-09,28150.0,3.43147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.58,23.7719,0.1588,1929.03,163200.0,0.2296,14241.0,38.05,329.68,83.4763,-3.9144,0.02607,3.96e-10,22360.0,1.00594e-05,14213.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.67,23.3936,0.0278,1399.9,271600.0,0.2176,14195.0,11.74,203.64,40.802,-150.11,0.001218,1.345e-09,22940.0,0.000575968,62415.0,40396.5,16907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.84,22.7273,0.3193,3348.8,2630000.0,0.2107,14885.0,75.81,142.78,-62.5524,-128.575,0.0004662,5.748e-10,13180.0,0.000456791,36525.4,21317.5,8094.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.54,21.7539,0.0896,2451.69,484900.0,0.2253,14546.0,32.57,250.34,2.20844,-34.1409,0.007618,3.934e-08,17390.0,5.6128e-06,98122.5,79724.8,47090.7,17365.4,41474.1,30024.4,17306.8,10906.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.97,28.1202,0.2043,1262.93,1909000.0,0.1112,19818.0,33.73,153.9,11.705,162.284,0.01109,2.347e-08,36020.0,1.60711e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.97,22.2842,0.046,1741.28,551200.0,0.1023,19908.0,73.92,60.1,35.353,103.635,0.01546,2.436e-09,8610.0,2.40938,196234.0,75093.1,42342.5,21282.8,80208.4,61639.2,43158.2,35799.5,14175200.0,3123010.0,1299050.0,527820.0,4451530.0,2291470.0,1328580.0,1056640.0,0.0,0.0,0.0
43.02,25.7843,0.0461,2576.34,115300.0,0.117,14482.0,37.49,203.3,39.3639,-95.1012,0.01228,1.354e-08,26680.0,6.60102e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304.12,22.2539,0.0238,2151.69,265000.0,0.2167,18214.0,52.51,219.54,-43.8342,13.6135,0.001459,7.76e-10,4760.0,153.897,181161.0,88020.0,47997.1,24917.6,38257.8,29360.8,20486.6,16940.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,25.975,0.1297,3241.68,1054000.0,0.1366,32745.0,60.34,262.29,-52.7258,-97.425,0.01172,9.745e-10,25490.0,3.46579e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.08,28.7861,0.2086,2253.14,5263000.0,0.2468,15964.0,17.6,259.49,3.50956,-38.8023,0.004257,6.71e-09,28570.0,2.5728e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.47,28.7037,0.2905,1422.34,8878000.0,0.2808,15515.0,6.2,188.51,29.2004,171.403,0.0192,1.178e-08,22840.0,2.85903e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.88,22.8362,0.3988,2540.22,399000.0,0.1353,16537.0,25.53,7.8,11.81,25.0421,0.00114,3.919e-09,24770.0,6.1544e-06,16665.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81282.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.67,26.6548,0.4098,2354.68,2605000.0,0.1022,18437.0,56.0,91.21,-26.0561,147.702,0.001316,7.619e-09,31380.0,6.33123e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.99,20.4353,0.1783,2650.52,1834000.0,0.1178,27246.0,41.69,258.08,-48.3298,96.8114,0.001731,2.044e-08,14990.0,4.14492e-08,333240.0,127241.0,71732.2,36092.3,49697.7,37137.6,24026.1,18348.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.18,24.8389,0.2098,2330.98,110600.0,0.2616,12327.0,55.09,26.68,45.3657,-2.9691,0.000877,3.49e-09,24730.0,7.53679e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.53,26.1275,0.1477,1599.34,376100.0,0.1007,18010.0,35.44,23.0,23.5077,-22.7497,0.0006208,7.118e-10,32290.0,1.69715e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.83,26.4497,0.281,1612.14,4238000.0,0.1711,16799.0,71.68,10.61,-45.8289,-92.1381,0.001581,2.884e-09,26290.0,5.79651e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413.83,21.2863,0.0314,1554.69,202300.0,0.1007,17273.0,5.29,310.82,-29.9181,-177.993,0.003493,9.411e-10,17460.0,0.062058,344013.0,165037.0,89031.7,39385.4,71145.1,53753.9,35948.8,28516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.03,23.1782,0.0557,1624.77,384700.0,0.1603,22143.0,22.46,347.87,-28.1761,69.4221,0.004965,2.408e-09,21700.0,0.000123313,70517.6,50186.9,24279.6,0.0,13843.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.56,22.5308,0.2634,1670.48,9080000.0,0.1037,12686.0,31.53,213.62,-35.1593,147.233,0.02454,1.118e-09,17810.0,6.11423e-05,26488.8,8523.91,0.0,0.0,9106.82,0.0,0.0,0.0,69633.3,3900.92,0.0,0.0,7400.61,0.0,0.0,0.0,0.0,0.0,0.0
397.56,21.4462,0.0294,1968.95,4983000.0,0.249,30112.0,54.13,175.62,-36.637,-57.9813,0.0004039,3.007e-08,12910.0,5.26643e-12,419935.0,174826.0,96580.5,49650.7,39486.1,29336.1,18627.1,13888.0,23650200.0,1685850.0,131659.0,35189.0,20303.2,8159.78,1718.49,753.082,0.0,0.0,0.0
43.87,24.9263,0.0978,2118.06,160400.0,0.2556,14201.0,19.52,98.96,-9.83268,122.766,0.001995,4.337e-10,28440.0,2.70316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,29.2036,0.1355,2233.1,2326000.0,0.18,28077.0,59.59,182.16,71.2687,-133.397,0.0005664,9.44e-10,35280.0,2.72537e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.7,22.0746,0.2671,4314.64,2677000.0,0.2057,23954.0,14.56,12.25,-47.2977,179.564,0.001432,8.359e-10,19530.0,0.0005539,79877.3,61848.9,33456.1,6663.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.52,23.8601,0.2225,1798.31,212000.0,0.1581,21863.0,46.5,233.02,61.2177,-128.681,0.008945,3.916e-08,31870.0,2.47123e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.05,27.4859,0.0692,1191.62,578400.0,0.2559,17081.0,39.91,25.72,10.6286,-19.2844,0.001528,5.755e-10,34260.0,6.71268e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.38,23.0626,0.0892,2244.06,146200.0,0.2755,17463.0,81.0,123.46,13.584,18.3681,0.0004968,1.147e-09,12410.0,0.000622292,64233.4,44551.1,25158.4,7764.37,0.0,0.0,0.0,0.0,79910.9,34970.8,11036.8,1035.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.51,27.3701,0.0521,1489.34,7403000.0,0.1382,21327.0,37.23,10.99,-0.372116,119.662,0.0004756,1.917e-08,27680.0,9.43547e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.26,25.0101,0.2182,1789.44,1971000.0,0.1162,23203.0,22.52,125.96,-77.1204,-157.185,0.01745,4.224e-08,35680.0,9.82899e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.46,22.6458,0.0717,1985.66,6782000.0,0.2961,21038.0,46.94,30.19,24.106,-49.6005,0.007906,3.829e-08,19960.0,4.3161e-09,83984.1,65748.0,35904.1,8491.68,33811.1,22786.2,7772.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.61,21.3497,0.3795,1406.94,6914000.0,0.1189,12730.0,40.58,16.29,-14.0523,151.117,0.005644,1.467e-08,18740.0,4.39373e-05,39051.3,20391.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.53,28.3316,0.3977,1757.11,492900.0,0.1183,16669.0,52.48,175.33,-3.33229,2.0607,0.009471,7.172e-09,39890.0,2.36257e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.32,29.3565,0.1707,3034.89,4709000.0,0.1495,28377.0,6.89,35.53,81.6418,120.441,0.01069,6.638e-10,35490.0,7.34032e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.59,27.5637,0.2876,2316.63,1507000.0,0.2144,22913.0,45.4,30.26,-16.9654,88.1018,0.00761,3.516e-10,33920.0,1.34597e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.71,26.2029,0.2685,2455.1,158300.0,0.2432,39332.0,59.4,111.67,-77.4682,176.757,0.0005823,3.893e-10,31410.0,7.98024e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.31,26.1562,0.1335,2219.29,637100.0,0.1444,19611.0,75.09,302.89,18.9358,-17.0571,0.01062,4.448e-08,32700.0,2.51305e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
